"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.3125,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.3278,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-0.3299667,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.3296333,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.3288,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.3283,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.3252333,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.0627,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.0482,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.0272,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.0047,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-0.0104,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,-0.0139,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-0.0187,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-0.0277,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-0.037,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-0.0536,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-0.0876,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-0.1263,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,-0.1461,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.1836,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-0.2285,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-0.2492,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-0.2572,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-0.2679,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-0.2945,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,-0.2982,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,-0.3016,,
"IR3TIB","Short-term interest rates, Per cent per annum","PRT","Portugal","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,-0.309,,
